#name	name2
NM_169203	dsx
NM_169202	dsx
NM_169201	wtrw
NM_169200	wtrw
NM_141496	Os-C
NM_141495	CD98hc
NM_141494	CG10445
NM_141493	CG2678
NM_141492	CG2846
NM_141491	Taf7
NM_141490	EMC1
NM_141488	ArgRS-m
NM_079548	dsx
NM_079547	Prat
NM_079546	mRpS9
NM_080111	lds
NM_001300291	dsx
NM_001300290	CG10445
NM_001300289	CG2846
NM_001300288	EMC1
NM_001300287	EMC1
NM_001300286	EMC1
NM_001300285	wtrw
NM_001275428	Os-C
NM_001275427	CD98hc
NM_001275426	CD98hc
NM_001275425	CD98hc
NM_001275424	dsx
NM_001275423	dsx
NM_001275422	ArgRS-m
NM_001260045	CG10445
NM_001260044	CG2678
NM_001260043	Prat
NM_001170073	Sfp84E
NM_001170072	Os-C
NM_001170070	CG17816
NM_001144551	Taf7
NR_133363	lncRNA:CR46142
NR_133362	lncRNA:CR46143
NR_133361	lncRNA:CR46143
NR_125107	lncRNA:CR44331
NR_125106	lncRNA:CR44331
NR_125105	lncRNA:CR44330
NR_125104	lncRNA:CR44936
NR_003889	snoRNA:Me18S-G423
NM_001316540	CG11035
NM_001316496	unc-45
NM_169205	CG2747
NM_143924	CG11052
NM_141511	CG9667
NM_141510	CG7878
NM_141499	CG2698
NM_141508	CG7910
NM_141498	PIG-H
NM_141507	mAChR-B
NM_141506	CG11035
NM_141505	CG10903
NM_141504	CG2747
NM_141503	Pbp95
NM_141502	CG10435
NM_141501	CG3223
NM_141500	CG2767
NM_079549	puc
NM_080169	ImpE3
NM_080057	unc-45
NM_001300295	CG9667
NM_001300294	puc
NM_001300293	CG7910
NM_001300292	mAChR-B
NM_001275436	CG10903
NM_001275435	CG2747
NM_001275434	CG2747
NM_001275433	CG11052
NM_001275432	CG2698
NM_001275431	CG2698
NM_001275430	CG2698
NM_001275429	PIG-H
NM_001260053	CG43061
NM_001260052	CG43618
NM_001260051	CG43060
NM_001260049	CG11052
NM_001260050	CG43060
NM_001260048	CG11052
NM_001260047	CG2698
NM_001260046	CG2698
NM_001170077	CG2747
NM_001170076	CG2747
NM_001170075	Kmn2
NM_001170074	Kmn2
NM_001144552	CG2698
NM_001104237	CG7900
NR_125110	asRNA:CR45549
NR_125109	lncRNA:CR45550
NR_125108	lncRNA:CR45551
NR_048345	lncRNA:CR43303
NR_048344	lncRNA:CR43302
NR_048343	lncRNA:CR43302
NM_169209	CG9636
NM_169207	DNApol-iota
NM_169206	grn
NM_143926	CG15864
NM_141517	CG9636
NM_141516	Ada2b
NM_141515	DNApol-iota
NM_141514	CG18249
NM_141513	CG7800
NM_141512	Arl8
NM_001300299	CG18749
NM_001300298	DNApol-iota
NM_001300297	Arl8
NM_001300296	Arl8
NM_001300301	CG33722
NM_001300300	CG33722
NM_001275438	Ada2b
NM_001275437	grn
NM_001170078	CG18249
NM_001144554	grn
NM_001031983	CG18749
NM_001031982	CG33722
NM_001031981	CG33722
NM_001031980	Ada2b
NM_001031979	CheA84a
NR_144676	mir-9380
NR_125114	lncRNA:CR45215
NR_125113	lncRNA:CR45215
NR_125112	lncRNA:CR44318
NR_125111	lncRNA:CR44318
NR_048346	mir-4918
NM_169221	stck
NM_169220	stck
NM_169218	DppIII
NM_169217	DppIII
NM_169215	CG31463
NM_169214	CG31464
NM_169213	ato
NM_143927	COX7A
NM_141541	CG7963
NM_141540	CG9684
NM_141539	Atg13
NM_141538	CG7352
NM_141536	COX7AL
NM_141535	CG9601
NM_141534	CG7443
NM_141533	Ctr1B
NM_141532	Coq2
NM_141531	CG7483
NM_141530	CG11698
NM_141529	CG11694
NM_141528	CG11693
NM_141527	tex
NM_141526	Sgt1
NM_141525	nac
NM_141524	CG9626
NM_141522	CG11672
NM_141521	Nazo
NM_141520	CG9630
NM_079554	stck
NM_079553	Or85a
NM_079551	mRpL1
NM_079550	RpA-70
NM_057773	Mcm2
NM_057538	Arl2
NM_001300303	CG7443
NM_001275440	CG9626
NM_001275439	CG11672
NM_001260058	stck
NM_001260057	COX7A
NM_001260056	CG11693
NM_001260055	CG9626
NM_001260054	CG9626
NM_001170079	CG7352
NM_001043222	Poxm
NR_133366	lncRNA:CR46228
NR_133365	lncRNA:CR46125
NR_133364	lncRNA:CR46126
NM_001347742	Obp85a
NM_079556	Or85c
NM_079555	Or85b
NR_133367	lncRNA:CR46124
NR_125117	asRNA:CR44291
NR_125116	lncRNA:CR45574
NR_125115	lncRNA:CR45575
NM_169228	Cenp-C
NM_169227	CG31460
NM_169226	mRpS18A
NM_169225	CG31259
NM_169224	CG31454
NM_141550	Cyp313b1
NM_141549	5-HT2B
NM_079558	pch2
NM_079557	Or85d
NM_001300310	Cyp313b1
NM_001300309	5-HT2B
NM_001300308	Cenp-C
NM_001300307	CG31460
NM_001300306	pch2
NM_001300305	CG11741
NM_001300304	CG31259
NM_001275445	Or85e
NM_001275444	5-HT2B
NM_001104239	CG11741
NR_125118	lncRNA:CR44937
NR_073990	asRNA:CR44228
NM_001316527	p
NM_001316526	p
NM_001260064	CG8223
NM_206462	CG9801
NM_206461	CG8136
NM_206460	CG33325
NM_176422	CG33189
NM_176421	CG33191
NM_169239	CG9801
NM_169237	CG8136
NM_169235	CG8112
NM_169234	hb
NM_169233	hb
NM_169232	CG8036
NM_169231	CG8036
NM_141574	CG13318
NM_141573	CG8236
NM_141572	CG11768
NM_141571	CG8223
NM_141570	CG9801
NM_141569	CG8202
NM_141568	M1BP
NM_141567	ranshi
NM_141566	CG8159
NM_141565	ouib
NM_141564	nom
NM_141563	CG8136
NM_141562	CG11760
NM_141561	TMEM216
NM_141560	Cks85A
NM_141558	CG11755
NM_141557	CG8043
NM_141556	CG9773
NM_141555	CG8036
NM_141554	CG8032
NM_141553	p
NM_141552	CG11753
NM_141551	SLIRP2
NM_134311	Dhod
NM_079560	mRpL19
NM_080522	bel
NM_057876	Dhod
NM_001300312	nom
NM_001300311	CG8112
NM_001275456	CG34135
NM_001275455	nom
NM_001275454	Cks85A
NM_001275453	CG44227
NM_001275452	CG11755
NM_001275451	CG8032
NM_001275449	CG42489
NM_001275450	bel
NM_001275448	CG11753
NM_001275447	CG11753
NM_001260065	CG11768
NM_001260063	Cks85A
NM_001260062	CG8112
NM_001202265	CG11768
NM_001202264	CG42489
NM_001170084	CG8136
NM_001170083	TMEM216
NM_001170082	TMEM216
NM_001170081	CG42489
NM_001104240	CG34301
NM_001043224	CG34135
NM_001043223	CG34135
NM_001031984	Pif1B
NR_125120	lncRNA:CR43130
NR_125119	lncRNA:CR43130
NM_206463	CG8379
NM_176426	pyd
NM_176425	aqz
NM_176424	aqz
NM_169246	pyd
NM_169245	pyd
NM_143930	CG8369
NM_141584	CG8379
NM_141583	IscU
NM_141581	CG9837
NM_141580	hng2
NM_141579	CG9839
NM_141578	CCT7
NM_141576	Ir85a
NM_057349	pyd
NM_001275462	aqz
NM_001275461	aqz
NM_001275460	CG9837
NM_001275459	CG9839
NM_001260072	pyd
NM_001260071	pyd
NM_001260069	pyd
NM_001260068	CG8369
NM_001260067	CG8369
NM_001170086	CG9837
NM_001144556	pyd
NM_001104242	pyd
NM_001104241	pyd
NR_073991	asRNA:CR44020
NR_048349	asRNA:CR31429
NR_048350	asRNA:CR31429
NR_048348	asRNA:CR31429
NM_001316547	ScsbetaA
NM_001316546	ScsbetaA
NM_001316539	osk
NM_206464	osk
NM_169257	neur
NM_169256	neur
NM_169255	neur
NM_169254	tgo
NM_169253	Kcmf1
NM_169252	Kcmf1
NM_169251	CG11980
NM_169250	CG11980
NM_169249	CG31100
NM_169248	osk
NM_143932	Sf3b5
NM_141598	CG11977
NM_141606	hyx
NM_141596	CG11975
NM_141605	CG11986
NM_141595	E(var)3-9
NM_141604	Kcmf1
NM_141594	CG11970
NM_141603	CG11983
NM_141593	RagA-B
NM_141602	Iru
NM_141592	CAHbeta
NM_141601	Prosbeta3
NM_141591	ich
NM_141600	CG11980
NM_141590	CG11964
NM_141589	ScsbetaA
NM_057304	neur
NM_001300314	CG11970
NM_001300313	CAHbeta
NM_001275468	tgo
NM_001275467	CG11983
NM_001275466	CG31100
NM_001275465	CG11975
NM_001275464	ich
NM_001202269	ScsbetaA
NM_001202268	ScsbetaA
NM_001170093	hyx
NM_001170092	neur
NM_001170091	Kcmf1
NM_001170090	Kcmf1
NM_001170089	Kcmf1
NM_001170088	ScsbetaA
NM_001170087	ScsbetaA
NM_001104243	ScsbetaA
NM_206467	Rel
NM_206466	Rel
NM_206465	Rel
NM_176427	pum
NM_141609	Ada
NM_141608	beag
NM_141607	Kdm2
NM_058128	Mst85C
NM_057746	Rel
NM_001275475	pum
NM_001275473	Kdm2
NM_001275472	Kdm2
NM_001275471	Kdm2
NM_001275470	Mst85C
NM_001260073	pum
NR_125121	lncRNA:CR45196
NM_169263	sage
NM_169262	D1
NM_169261	D1
NM_141620	Vps16A
NM_141619	ATP6AP2
NM_141618	Ibf1
NM_141617	Ibf2
NM_141616	CG16736
NM_141615	CG16734
NM_141613	St2
NM_141612	CG8420
NM_141611	Vps15
NM_141610	CG11997
NM_079563	sage
NM_079562	D1
NM_080087	TrpRS
NM_001300316	Ibf1
NM_001300315	St2
NM_001275477	CG8420
NM_001275476	Vps15
NM_001170094	Vps15
NR_163201	lncRNA:CR46350
NR_133368	asRNA:CR46145
NR_048352	lncRNA:CR43301
NR_048351	lncRNA:CR43301
NR_003891	snoRNA:Me18S-G1358b
NR_003890	snoRNA:Me18S-G1358a
NM_169278	CG9356
NM_169277	RpL34b
NM_169276	FER
NM_169275	FER
NM_169274	FER
NM_169273	Srr
NM_169272	CG18473
NM_169267	pasi2
NM_169266	pasi2
NM_169265	Aduk
NM_141634	Task7
NM_141633	CG8135
NM_141632	CG9356
NM_141631	CG8132
NM_141630	RpL34b
NM_141629	Srr
NM_141626	pasi2
NM_141625	Aduk
NM_141624	CG16749
NM_141623	CG12951
NM_141621	HP1e
NM_079567	alpha-Man-IIa
NM_079566	betaTub85D
NM_079565	Or85f
NM_079564	FER
NM_001300322	CG44261
NM_001300321	RpL34b
NM_001300320	RpL34b
NM_001300319	CG43675
NM_001300318	CG45050
NM_001300317	CG45050
NM_001275484	alpha-Man-IIa
NM_001275483	FER
NM_001275482	FER
NM_001275481	CG45050
NM_001275479	CG45050
NM_001275480	CG45050
NM_001275478	CG45050
NM_001170097	BBIP1
NM_001043225	CG34117
NM_001031991	CG45050
NM_001031990	CG45050
NM_001031989	CG43675
NM_001031988	CG43675
NR_125122	lncRNA:CR45203
NR_048353	mir-2283
NR_033167	lncRNA:CR42549
NR_033166	lncRNA:CR42549
NR_033165	lncRNA:CR42549
NR_033164	lncRNA:CR42549
NM_206468	GstZ2
NM_176436	CG8176
NM_176435	CG8176
NM_176434	JHDM2
NM_176433	mRpL47
NM_169293	MBD-like
NM_169292	mura
NM_169291	mura
NM_169286	GstZ2
NM_141652	Vps45
NM_141651	CG9393
NM_141650	MBD-like
NM_141649	AP-1mu
NM_141648	CG8199
NM_141647	CG9386
NM_141646	RnpS1
NM_141645	mura
NM_141644	by
NM_141642	rump
NM_141641	CG8149
NM_141640	phu
NM_141639	CG16779
NM_141638	GstZ2
NM_141637	GstZ1
NM_079568	RhoL
NM_057751	Rlb1
NM_057351	Ras85D
NM_001300326	JHDM2
NM_001300325	CG16779
NM_001275493	CG9393
NM_001275492	MBD-like
NM_001275490	CG8176
NM_001275489	CG16779
NM_001275488	CG16779
NM_001275487	CG16779
NM_001260075	rump
NM_001260074	RhoL
NM_001170099	by
NM_001170098	by
NM_001104254	CG8176
NM_001104253	CG8176
NR_125124	asRNA:CR45053
NR_125123	asRNA:CR45053
NM_001316571	Unc-115b
NM_176441	CG32939
NM_176441	CG32939
NM_176440	p24-2
NM_176439	eca
NM_176438	CG8312
NM_176437	Kap-alpha3
NM_169299	Scm
NM_169298	SpdS
NM_169296	Kap-alpha3
NM_169295	Kap-alpha3
NM_169294	CG9399
NM_169303	Unc-115b
NM_169302	Unc-115b
NM_169301	Unc-115b
NM_169300	Unc-115b
NM_141671	CG18542
NM_141671	CG18542
NM_141670	CG9444
NM_141669	nmdyn-D7
NM_141668	p23
NM_141667	Nepl12
NM_141666	CG9492
NM_141665	Dh44
NM_141664	SpdS
NM_141663	CG8319
NM_141662	CG9427
NM_141661	CG8312
NM_141660	bocks
NM_141659	P58IPK
NM_141658	CG8301
NM_141657	Son
NM_141656	CG9399
NM_141655	CG9396
NM_141654	CG16790
NM_079570	Fst
NM_079569	Calr
NM_001300327	CG9492
NM_001275499	CG8312
NM_001275498	CG8312
NM_001275497	Son
NM_001275496	CG9399
NM_001275495	CG16790
NM_001275502	CG9444
NM_001275501	Calr
NM_001275500	CG9427
NM_001260081	p23
NM_001260079	CG9492
NM_001260080	CG43441
NM_001260078	CG9492
NM_001260077	Scm
NM_001260076	SpdS
NM_001202276	p24-2
NM_001202275	Unc-115b
NM_001170101	Kap-alpha3
NM_001170100	CG9399
NM_001104255	Dh44
NM_001031994	CG33654
NM_001014611	bocks
NR_163208	sisRNA:CR46357
NR_133371	lncRNA:CR45790
NR_133370	asRNA:CR46144
NR_133369	asRNA:CR46144
NR_073992	asRNA:CR44035
NR_048355	scaRNA:PsiU1-6
NR_037758	lncRNA:CR42858
NR_037757	asRNA:CR31514
NR_002494	snoRNA:Psi18S-1275
NM_001316572	FoxP
NM_001316553	CG12945
NM_001316523	CG8500
NM_169312	CG9458
NM_169311	RpS29
NM_169310	MED6
NM_169309	CG8478
NM_169308	Rpt3R
NM_169307	PpD3
NM_169305	CG31415
NM_143731	MED6
NM_141699	eloF
NM_141698	CG8534
NM_141697	FBXO11
NM_141696	CG8526
NM_141695	CG9467
NM_141694	CG8516
NM_141693	CG8507
NM_141701	CG9459
NM_141691	CG8500
NM_141700	CG16904
NM_141689	RpS29
NM_141688	topi
NM_141687	Whamy
NM_141686	CG9471
NM_141685	Naa80
NM_141684	CG8478
NM_141683	Mpi
NM_141682	CG8412
NM_141681	Rpt3R
NM_141680	CG16908
NM_141679	CG12948
NM_141677	Pnn
NM_141676	side-VII
NM_141674	trbd
NM_079575	MtnA
NM_079574	Snap24
NM_079573	alphaTub85E
NM_079572	hyd
NM_079571	dmt
NM_080207	PpD3
NM_001300335	MED6
NM_001300334	CG12948
NM_001300333	hyd
NM_001275512	FBXO11
NM_001275511	CG8526
NM_001275509	MtnA
NM_001275510	CG12945
NM_001275508	Whamy
NM_001275507	Whamy
NM_001275506	Whamy
NM_001275505	CG8478
NM_001275504	PpD3
NM_001275503	side-VII
NM_001260082	FoxP
NM_001202277	CG42857
NM_001170107	MED6
NM_001170106	MED6
NM_001170105	CG8478
NM_001104263	CG34302
NM_001104262	CG12945
NM_001104261	CG12947
NM_001104259	CG9471
NM_001104258	CG34409
NM_001104257	Pnn
NM_001104256	FoxP
NM_001043234	Whamy
NM_001014612	Naa80
NR_125125	lncRNA:CR45029
NM_001144559	Glut4EF
NM_001144558	Glut4EF
NM_001144557	Glut4EF
NR_144670	mir-9371
NR_125127	lncRNA:CR45054
NR_125126	asRNA:CR45205
NR_073994	asRNA:CR44192
NR_073993	asRNA:CR44192
NR_048356	mir-317
NM_001316574	Mical
NM_001316573	Mical
NM_176450	Mical
NM_176449	Mical
NM_176448	Mical
NM_176447	Mical
NM_176446	Mical
NM_176445	Mical
NM_176444	Mical
NM_176443	Mical
NM_169323	Npc2e
NM_169322	CG31407
NM_169314	Gr85a
NM_141721	Alp13
NM_141719	Npc2c
NM_141718	Npc2d
NM_141717	Fancl
NM_141716	ohgt
NM_141715	CG12811
NM_141714	mtTFB2
NM_141713	CG11722
NM_141712	CG3909
NM_141709	CG5359
NM_141708	Spn85F
NM_141706	Art4
NM_079576	nerfin-2
NM_001300337	Fancl
NM_001300336	CG31407
NM_001275517	nerfin-2
NM_001275516	Art4
NM_001260087	Mical
NM_001260086	Mical
NM_001260085	Mical
NM_001260084	CG5359
NM_001170108	CG5359
NM_001144560	Mical
NM_001031998	CG33784
NM_001031997	CG33783
NM_001031996	CG33631
NM_001031995	CG33630
NR_133373	asRNA:CR46038
NR_133372	lncRNA:CR43459
NR_048362	mir-34
NR_048360	mir-277
NR_048359	lncRNA:CR43459
NR_048358	lncRNA:CR43459
NM_001316515	Fmr1
NM_001316514	Fmr1
NM_176451	Syn
NM_169336	Timp
NM_169334	Syn
NM_169333	Syn
NM_169331	tws
NM_169330	tws
NM_169329	tws
NM_169328	ATPsynepsilonL
NM_169327	Fmr1
NM_169326	Fmr1
NM_169325	Fmr1
NM_169324	Fmr1
NM_144346	Best1
NM_143815	Invadolysin
NM_141727	CG12814
NM_141726	CG6254
NM_141725	TAF1B
NM_141724	knk
NM_141723	gammaSnap2
NM_141722	CAH7
NM_137801	Fmr1
NM_134286	tws
NM_134285	tws
NM_134284	tws
NM_057533	tws
NM_057532	tws
NM_001300340	tws
NM_001300339	CAH7
NM_001300338	CAH7
NM_001275525	CG12814
NM_001275524	CG12814
NM_001275523	Best1
NM_001275522	TAF1B
NM_001275521	TAF1B
NM_001275520	ATPsynepsilonL
NM_001275519	Fmr1
NM_001275518	Fmr1
NM_001260089	Best1
NM_001260088	Fmr1
NM_001202278	CG42759
NM_001170109	Fmr1
NM_001144561	Best1
NM_001104266	ATPsynepsilonL
NM_001043235	CG12814
NM_001370009	CG34303
NM_169332	Syn
NM_206470	Nuak1
NM_206469	Nuak1
NM_169342	CG31406
NM_169341	CG31406
NM_169340	CG12592
NM_169339	sle
NM_169338	sle
NM_169337	Nuak1
NM_144351	pont
NM_141741	CG18545
NM_141739	CG12818
NM_141738	Bruce
NM_141737	CG6293
NM_141736	Nuak1
NM_141734	Nuak1
NM_141733	Sirt6
NM_141732	CG3999
NM_141731	CG42795
NM_001300343	CG42795
NM_001300342	CG42795
NM_001300341	CG42795
NM_001275534	Bruce
NM_001275533	Bruce
NM_001275532	Bruce
NM_001275531	Bruce
NM_001275530	CG6293
NM_001275529	Nuak1
NM_001275528	Nuak1
NM_001275527	CG3999
NM_001275526	CG42795
NM_001260091	Nuak1
NM_001260090	Nuak1
NM_001202279	CG42795
NM_001043238	CG34107
NR_125130	lncRNA:CR44955
NR_125129	lncRNA:CR44939
NR_125128	lncRNA:CR44938
NR_125128	lncRNA:CR44938
NR_048366	mir-318
NR_048364	mir-994
NM_001316575	CG46270
NM_169343	mthl11
NM_141746	Cyp12e1
NM_141745	CG6345
NM_141744	Rrp46
NM_141743	CG6325
NM_141742	Rfx
NM_079579	Irp-1B
NM_080036	cwo
NM_001275536	mthl11
NM_001275535	Rfx
NM_001260096	cwo
NM_001260095	cwo
NM_001260094	Rfx
NM_001260093	Rfx
NM_001260092	Rfx
NM_001104268	Rfx
NR_125131	lncRNA:CR45576
NR_048368	mir-4944
NM_057229	hth
NM_057230	hth
NM_057228	hth
NM_001031999	hth
NR_073996	lncRNA:CR44230
NR_073995	asRNA:CR44018
NM_176455	CG14683
NM_169355	CG31373
NM_169354	CG31278
NM_169353	CG31467
NM_169352	CG31391
NM_169351	pug
NM_169350	pug
NM_141754	tomboy20
NM_141753	CG4073
NM_141752	CG14689
NM_141750	CG14684
NM_141747	CG6465
NM_057906	pug
NM_001300344	CG31278
NM_001260099	pug
NM_001260098	Skeletor
NM_001104270	CG14688
NM_001032002	Skeletor
NM_001032001	Skeletor
NM_001032000	Skeletor
NM_001014614	pug
NR_125135	asRNA:CR45195
NR_125134	asRNA:CR45016
NR_125133	asRNA:CR45016
NR_125132	asRNA:CR45015
NM_206473	SelR
NM_206472	CG14693
NM_206471	Cap-H2
NM_176458	Cad86C
NM_176456	CG14691
NM_169371	SelR
NM_169369	SelR
NM_169370	SelR
NM_169368	SelR
NM_169364	Rbp1
NM_169362	CG45078
NM_169361	fau
NM_169359	Cap-H2
NM_169358	Cap-H2
NM_169357	MED7
NM_141774	CG4596
NM_141773	SelR
NM_141772	CG6574
NM_141771	CG14694
NM_141770	CG4570
NM_141769	CG4511
NM_141764	TTLL15
NM_141763	CG14693
NM_141762	CG14692
NM_141761	CG14687
NM_141760	Art1
NM_141759	Desi
NM_141758	CG45076
NM_141757	Cap-H2
NM_141756	CG31272
NM_141755	CG14691
NM_079587	Sodh-2
NM_079586	Fdh
NM_079585	Tsp86D
NM_079584	Mcm5
NM_079583	Rbp1
NM_079582	mRpL37
NM_079581	TfIIFbeta
NM_001300349	CG42394
NM_001300348	CG14693
NM_001300347	CG45076
NM_001300346	CG45076
NM_001300345	CG45076
NM_001275539	Tsp86D
NM_001275538	CG14693
NM_001275537	CG14691
NM_001260108	Tsp86D
NM_001260107	SelR
NM_001260106	CG42394
NM_001260105	Cad86C
NM_001260104	Cad86C
NM_001260103	Cad86C
NM_001260102	Cad86C
NM_001170114	CG4511
NM_001170113	CG42394
NM_001170112	CG42633
NM_001144564	SelR
NM_001144563	CG42394
NM_001144562	CG14693
NM_001104273	CG4565
NM_001104272	CG6567
NR_125138	lncRNA:CR45561
NR_125137	lncRNA:CR45578
NR_125136	lncRNA:CR45577
NM_169373	Adk3
NM_169372	Tpc1
NM_141781	Tengl4
NM_141780	Leash
NM_141779	CG6621
NM_141778	CG14696
NM_141777	Tpc1
NM_079588	Adk3
NM_001300351	Adk3
NM_001300350	Adk3
NM_001202281	CG6621
NR_133374	lncRNA:CR46007
NR_125140	lncRNA:CR45579
NR_125139	lncRNA:CR44940
NM_141785	mAcon2
NM_141784	CG6629
NM_001260109	CG43449
NM_001260110	CG43449
NM_001104274	Ugt35C1
NR_125141	lncRNA:cherub
NR_048372	lncRNA:cherub
NR_048371	lncRNA:cherub
NR_037759	asRNA:CR31144
NR_003894	snoRNA:Me28S-G2017
NR_003893	snoRNA:Me18S-A425
NR_003892	snoRNA:Me18S-C1096
NR_002496	snoRNA:Psi28S-291
NM_001316502	Tctp
NM_169383	CG17734
NM_169382	CG31441
NM_169380	RpL3
NM_169378	RpL3
NM_169377	RpL3
NM_169376	RpS25
NM_169375	cu
NM_169374	cu
NM_144369	Ugt302C1
NM_144368	Ugt302E1
NM_144366	Ugt35E2
NM_144365	Ugt35E1
NM_144364	Ugt303A1
NM_144363	Ugt302K1
NM_144362	Ugt304A1
NM_141799	CG17187
NM_141798	GCC88
NM_141807	CG5214
NM_141797	CG17726
NM_141806	CG17734
NM_141796	scpr-C
NM_141805	scpr-A
NM_141795	CG6693
NM_141804	scpr-B
NM_141794	CG6689
NM_141803	CG31388
NM_141802	CG17721
NM_141792	ZnT86D
NM_141801	Arfip
NM_141791	Tctp
NM_141800	CG14701
NM_141790	SdhC
NM_141787	CG18577
NM_141786	CG4757
NM_079592	RpL3
NM_079591	RpS25
NM_079589	Ugt35B1
NM_079590	Ugt35A1
NM_001300354	CG31441
NM_001300353	scpr-C
NM_001300352	Ugt302K1
NM_001275544	CG6693
NM_001275543	SdhC
NM_001275542	cu
NM_001275541	Ugt303A1
NM_001275540	CG4757
NM_001260114	CG17734
NM_001260113	CG31388
NM_001260112	CG17721
NM_001260111	CG17721
NM_001104278	CG4820
NM_001104277	cu
NM_001104276	cu
NM_001104275	cu
NM_001032003	CheA86a
NR_156783	lncRNA:TS25
NR_133377	lncRNA:CR46010
NR_133376	lncRNA:CR46009
NR_133375	lncRNA:CR46008
NR_125142	lncRNA:CR45055
NM_176459	pros
NM_169386	pros
NM_141809	KP78a
NM_141808	KP78b
NM_079593	pros
NM_001170116	KP78b
NR_125143	lncRNA:CR45581
NR_048375	mir-4945
NR_048374	snoRNA:Irbp-a
NM_176460	sals
NM_169395	dpr5
NM_169394	CG17230
NM_169393	PGRP-LB
NM_169392	PGRP-LB
NM_169391	sals
NM_169390	sals
NM_169389	CG5270
NM_141823	dpr5
NM_141822	PGRP-LB
NM_141820	CG17230
NM_141819	CG5281
NM_141818	Exd2
NM_141817	CG5276
NM_141816	RpL24-like
NM_141815	Dtd
NM_141813	ninaG
NM_141812	CG6723
NM_141811	Ranbp9
NM_141810	mgr
NM_079594	mRpL40
NM_080512	Irbp
NM_001300360	CG17230
NM_001300359	sals
NM_001300358	CG5276
NM_001300357	Dtd
NM_001300356	CG45676
NM_001300355	Ranbp9
NM_001275545	Irbp
NM_001260125	PGRP-LB
NM_001260124	PGRP-LB
NM_001260123	PGRP-LB
NM_001260122	sals
NM_001260121	sals
NM_001260120	sals
NM_001260119	Exd2
NM_001260118	ninaG
NM_001170117	sals
NR_125144	asRNA:CR45056
NR_073997	asRNA:CR44137
NM_176461	Csk
NM_169418	Csk
NM_169416	Csk
NM_169415	Csk
NM_169414	Csk
NM_169413	CG6813
NM_169411	CG6808
NM_169409	Jupiter
NM_169408	Jupiter
NM_169407	Jupiter
NM_169406	Jupiter
NM_169405	Jupiter
NM_169404	Jupiter
NM_169403	CG6791
NM_169402	wkd
NM_144455	CG18764
NM_141841	Elp1
NM_141840	Csk
NM_141839	CG14712
NM_141837	CG14711
NM_141835	CG14710
NM_141833	CG6791
NM_141832	wkd
NM_141831	CG5342
NM_141830	CG6790
NM_141829	Mrp4
NM_141826	CG10898
NM_141825	CG14708
NM_001300361	CG6813
NM_001275549	Elp1
NM_001275548	Elp1
NM_001275547	Csk
NM_001275546	Jupiter
NM_001260126	CG6808
NM_001170119	CG6813
NM_001032010	fabp
NM_001032009	fabp
NM_001032008	fabp
NM_001032007	sea
NM_001032006	sea
NM_001032005	sea
NM_001032004	sea
NR_133378	lncRNA:CR46011
NR_125145	lncRNA:CR45595
NM_206474	HisCl1
NM_169429	HisCl1
NM_169423	Lk6
NM_169422	CG6923
NM_169421	Taf12
NM_169420	Taf12
NM_169419	CG18476
NM_143729	Lk6
NM_141859	HisCl1
NM_141858	prd1
NM_141856	l(3)neo38
NM_141855	CG6923
NM_141854	CG14722
NM_141853	CG14721
NM_141852	CG12594
NM_141850	CG14718
NM_141849	CG14717
NM_141848	CG6908
NM_141847	CG6834
NM_141846	CG6830
NM_141844	CG14715
NM_079599	I-t
NM_079598	Fer3
NM_079597	Ho
NM_079596	Taf12
NM_079595	Blm
NM_001275557	prd1
NM_001275556	l(3)neo38
NM_001275555	CG6923
NM_001275554	CG14721
NM_001275553	CG12594
NM_001275552	CG14717
NM_001275551	CG6908
NM_001275550	Taf12
NM_001260136	l(3)neo38
NM_001260135	l(3)neo38
NM_001260134	l(3)neo38
NM_001260133	l(3)neo38
NM_001260131	l(3)neo38
NM_001260130	l(3)neo38
NM_001260128	CG43062
NM_001260127	CG6923
NM_001170120	HisCl1
NM_001104280	CG18765
NM_001043244	l(3)neo38
NM_001043243	l(3)neo38
NM_141851	CG14720
NM_001316557	COX5A
NM_206476	CG31368
NM_176463	Kyat
NM_176462	ClC-a
NM_169439	CG31368
NM_169438	Kyat
NM_169437	Kyat
NM_169436	COX5A
NM_169435	glo
NM_169434	glo
NM_169432	ClC-a
NM_169431	ClC-a
NM_141871	Dnali1
NM_141869	mthl5
NM_141867	CG6962
NM_141866	sad
NM_141865	CG6959
NM_141864	Kyat
NM_141863	glo
NM_057869	COX5A
NM_001300362	mthl5
NM_001275559	COX5A
NM_001275558	ClC-a
NM_001170121	ClC-a
NM_001144565	CG6959
NM_001104283	CG34307
NM_001104282	ClC-a
NM_001104281	ClC-a
NR_073998	lncRNA:CR44135
NM_001316533	Tango9
NM_176478	mfas
NM_176477	mfas
NM_176476	mfas
NM_176475	mfas
NM_176474	mfas
NM_176473	mfas
NM_176472	mfas
NM_176471	mfas
NM_176469	mfas
NM_176470	mfas
NM_176468	mfas
NM_176467	mfas
NM_176466	mfas
NM_176465	CG31211
NM_176464	CG31211
NM_169449	CG14736
NM_169448	CG14736
NM_169447	CG14736
NM_169446	KLHL18
NM_169444	mfas
NM_169443	GC2
NM_169442	CG12213
NM_169441	Hsp70Aa
NM_169441	Hsp70Aa
NM_141894	CG14739
NM_141892	ssp5
NM_141890	CG31358
